"Ranking,Name,ELO,PlayedGames"
"56804,ТретийРейх,4.1,1"
"56805,Player679,4.1,1"
"56806,Player101,4.1,1"
"56807,SoderoiuMony,4.1,1"
"56808,mr.theman,4.1,1"
"56809,Hello,4.1,1"
"56810,yesss,4.1,1"
"56811,ImperiaNichitos,4.1,1"
"56812,[NX]NocturnoX,4.1,1"
"56813,Cartelion.com,4.1,1"
"56814,enverpaşa,4.1,1"
"56815,УНР,4.1,1"
"56816,Русскийхохол,4.1,1"
"56817,thechosenone,4.1,1"
"56818,iOSUser183,4.1,1"
"56819,D.I.,4.1,1"
"56820,....,4.1,1"
"56821,Michi100,4.1,1"
"56822,BlackPlague,4.1,1"
"56823,[!]Lilith[!],4.1,1"
"56824,Player889,4.1,1"
"56825,AndroidUser341,4.1,1"
"56826,Player408,4.1,1"
"56827,Yakalarsam,4.1,1"
"56828,Kotomaxx,4.1,1"
"56829,RepublikaCrnaGora,4.1,1"
"56830,Ognjaria,4.1,1"
"56831,[OG]niggег,4.1,1"
"56832,YO908082,4.1,1"
"56833,HarryCover,4.1,1"
"56834,BlackPlague,4.1,1"
"56835,CcCP,4.1,1"
"56836,AndroidUser663,4.1,1"
"56837,[Corgi]EmpireGHG,4.1,1"
"56838,Asver02,4.1,1"
"56839,RepublikaCrnaGora,4.1,1"
"56840,Player629,4.1,1"
"56841,Neutralforever,4.1,1"
"56842,Player61,4.1,1"
"56843,Tsen,4.1,1"
"56844,Nigger,4.1,1"
"56845,D.I.,4.1,1"
"56846,YoMum,4.1,1"
"56847,Berlin,4.1,1"
"56848,PutaBarca,4.1,1"
"56849,[NoMercy]Ghost,4.1,1"
"56850,player69,4.1,1"
"56851,YoMum,4.1,1"
"56852,[OG]Árgola,4.1,1"
"56853,Florida,4.1,1"
"56854,Osmanlıimp.,4.1,1"
"56855,GoonseshLand,4.1,1"
"56856,AndroidUser668,4.1,1"
"56857,Player615,4.1,1"
"56858,Player391,4.1,1"
"56859,Player990,4.1,1"
"56860,Bob,4.1,1"
"56861,sloe,4.1,1"
"56862,Losgalos,4.1,1"
"56863,Украина,4.1,1"
"56864,airo,4.1,1"
"56865,AndroidUser249,4.1,1"
"56866,Berlin,4.1,1"
"56867,Wizard,4.1,1"
"56868,ЧВКИлюшино,4.1,1"
"56869,[TR]Kvara,4.1,1"
"56870,Drafet,4.1,1"
"56871,mongoloianempire,4.1,1"
"56872,kelly,4.1,1"
"56873,RandomGuy,4.1,1"
"56874,yourfutureself,4.1,1"
"56875,[UK]Clarkeyy,4.1,1"
"56876,Usa,4.1,1"
"56877,AndroidUser461,4.1,1"
"56878,AndroidUser343,4.1,1"
"56879,MoscowonFlames,4.1,1"
"56880,Hozz,4.1,1"
"56881,Palestine,4.1,1"
"56882,Berlin,4.1,1"
"56883,Labelstaff,4.1,1"
"56884,Semender,4.1,1"
"56885,AndroidUser244,4.1,1"
"56886,DoratheDestroyer,4.1,1"
"56887,sloe,4.1,1"
"56888,Palestine,4.1,1"
"56889,Mythiate,4.1,1"
"56890,Uturempire,4.1,1"
"56891,iOSUser648,4.1,1"
"56892,AndroidUser318,4.1,1"
"56893,Player485,4.1,1"
"56894,Fırat,4.1,1"
"56895,HarryCover,4.1,1"
"56896,Player814,4.1,1"
"56897,japonês,4.1,1"
"56898,Player765,4.1,1"
"56899,AndroidUser69,4.1,1"
"56900,Nigeria,4.1,1"
"56901,nowa,4.1,1"
"56902,twinkler,4.1,1"
"56903,zentenorules,4.1,1"
"56904,Player259,4.1,1"
"56905,[CH]China,4.1,1"
"56906,giovanne,4.1,1"
"56907,Player922,4.1,1"
"56908,Player715,4.1,1"
"56909,Roman,4.1,1"
"56910,Татарстан,4.1,1"
"56911,mylove,4.1,1"
"56912,[CORGI]FreeMichigan,4.1,1"
"56913,ToorDerRijk,4.1,1"
"56914,Player591,4.1,1"
"56915,yourmom,4.1,1"
"56916,AndroidUser324,4.1,1"
"56917,Berlin,4.1,1"
"56918,Yup,4.1,1"
"56919,adolfh.,4.1,1"
"56920,Turan,4.1,1"
"56921,Player591,4.1,1"
"56922,AndroidUser556,4.1,1"
"56923,Fırat,4.1,1"
"56924,Ukraine,4.1,1"
"56925,Balkan6,4.1,5"
"56926,Player66,4.1,1"
"56927,MartyP.Marr,4.1,1"
"56928,HarryCover,4.1,1"
"56929,DoratheDestroyer,4.1,1"
"56930,Player754,4.1,1"
"56931,Player243,4.1,1"
"56932,Player781,4.1,1"
"56933,Player781,4.1,1"
"56934,AndroidUser778,4.1,1"
"56935,zhopan,4.1,1"
"56936,Osmanlıİmparatorluğu,4.1,1"
"56937,Noimnot,4.1,1"
"56938,HarryCover,4.1,1"
"56939,DoratheDestroyer,4.1,1"
"56940,[9/11]Passenger#2,4.1,1"
"56941,12345,4.1,1"
"56942,Opossum,4.1,1"
"56943,Emmitt,4.1,1"
"56944,Naomi,4.1,1"
"56945,iOSUser714,4.1,1"
"56946,Player484,4.1,1"
"56947,lahmacunküreği,4.1,1"
"56948,Berlin,4.1,1"
"56949,BNam,4.1,1"
"56950,Player875,4.1,1"
"56951,turkey,4.1,1"
"56952,AndroidUser24,4.1,1"
"56953,osmalıimparatorluğu,4.1,1"
"56954,peximpere,4.1,1"
"56955,deutschland,4.1,1"
"56956,Khush,4.1,1"
"56957,Player208,4.1,1"
"56958,Brasil,4.1,1"
"56959,lol,4.1,1"
"56960,Threse,4.1,1"
"56961,SuperXandão,4.1,1"
"56962,Player942,4.1,1"
"56963,Nigeria,4.1,1"
"56964,MrSynd,4.1,1"
"56965,USSRpro,4.1,1"
"56966,mongolempire,4.1,1"
"56967,Grecce(Entete,4.1,1"
"56968,OtuzBir,4.1,1"
"56969,neokux,4.1,1"
"56970,Issam,4.1,1"
"56971,AndroidUser218,4.1,1"
"56972,Androed,4.1,1"
"56973,Palestine,4.1,1"
"56974,sexyslaven,4.1,1"
"56975,JiAnKutu,4.1,1"
"56976,Player77,4.1,1"
"56977,AndroidUser597,4.1,1"
"56978,DanTheMan,4.1,1"
"56979,IslamicState,4.1,1"
"56980,Russo-EurasianUnion,4.1,1"
"56981,Empireofland,4.1,1"
"56982,HarryCover,4.1,1"
"56983,12345,4.1,1"
"56984,India,4.1,1"
"56985,Hungary,4.1,1"
"56986,AndroidUser176,4.1,1"
"56987,User405,4.1,1"
"56988,golfwang,4.1,1"
"56989,Poutsaempire,4.1,1"
"56990,BosnianKingdom,4.1,1"
"56991,Cuba,4.1,1"
"56992,Player,4.1,1"
"56993,NewYorkKnicks,4.1,1"
"56994,Nigeria,4.1,1"
"56995,Player812,4.1,1"
"56996,KarasekEmpire,4.1,1"
"56997,WW2,4.1,1"
"56998,Türkiye,4.1,1"
"56999,acdiaempire,4.1,1"
"57000,yourmom,4.1,1"
"57001,Player759,4.1,1"
"57002,Madoson,4.1,1"
"57003,AfricanUnion,4.1,1"
"57004,yynegggga,4.1,1"
"57005,Almohade,4.1,1"
"57006,gazakingslam,4.1,1"
"57007,Austrio-HungarianEM,4.1,1"
"57008,HarryCover,4.1,1"
"57009,AndroidUser321,4.1,1"
"57010,Player138,4.1,1"
"57011,Nigeria,4.1,1"
"57012,Player956,4.1,1"
"57013,Athens,4.1,1"
"57014,Valentinesemperion,4.1,1"
"57015,Russo-EurasianUnion,4.1,1"
"57016,[SOY]Zuckerbots,4.1,1"
"57017,georgia,4.1,1"
"57018,Islamicempire,4.1,1"
"57019,Українатопчік,4.1,1"
"57020,Player288,4.1,1"
"57021,EDTio,4.1,1"
"57022,AndroidUser248,4.1,1"
"57023,[BOT]Bryan,4.1,1"
"57024,löfasz,4.1,1"
"57025,[SK]Russianemperie,4.1,1"
"57026,patitoduck,4.1,1"
"57027,AndroidUser354,4.1,1"
"57028,Sovietunion,4.1,1"
"57029,Sometrekpolak,4.1,1"
"57030,emir,4.1,1"
"57031,ohio,4.1,1"
"57032,Athens,4.1,1"
"57033,MichealJackson,4.1,1"
"57034,DaVoid,4.1,1"
"57035,MackJax24empire,4.1,1"
"57036,iOSUser259,4.1,1"
"57037,commandantsoviet,4.1,1"
"57038,Alemanha,4.1,1"
"57039,Player262,4.1,1"
"57040,CorgiwithoutBalls,4.1,1"
"57041,[Drew]Yessir,4.1,1"
"57042,Player675,4.1,1"
"57043,3.141592653589793238,4.1,1"
"57044,Fex2,4.1,1"
"57045,Iraq,4.1,1"
"57046,[DREW]TheEmpire,4.1,1"
"57047,3.141592653589793238,4.1,1"
"57048,Steve,4.1,1"
"57049,RandyJohnson,4.1,1"
"57050,Iraq,4.1,1"
"57051,Baverbey,4.1,1"
"57052,AndroidUser364,4.1,1"
"57053,commandantsoviet,4.1,1"
"57054,Skibidergio,4.1,1"
"57055,654qhadf,4.1,1"
"57056,soyespañol,4.1,1"
"57057,HarryCover,4.1,1"
"57058,Portugalempire,4.1,1"
"57059,AustriaHungary,4.1,1"
"57060,Working0nIntNether,4.1,1"
"57061,putinpro,4.1,1"
"57062,laosempire,4.1,1"
"57063,Player714,4.1,1"
"57064,Albania,4.1,1"
"57065,Player383,4.1,1"
"57066,Player543,4.1,1"
"57067,Player499,4.1,1"
"57068,Losgalos,4.1,1"
"57069,Player629,4.1,1"
"57070,Alemanha,4.1,1"
"57071,FRANCE[corgi],4.1,1"
"57072,NewZealand,4.1,1"
"57073,RandyJohnson,4.1,1"
"57074,AndroidUser324,4.1,1"
"57075,Türkiye,4.1,1"
"57076,AndroidUser364,4.1,1"
"57077,USSr,4.1,1"
"57078,UnioneofSocialista,4.1,1"
"57079,MonégasqueEmpirw,4.1,1"
"57080,RandyJohnson,4.1,1"
"57081,Alemanha,4.1,1"
"57082,ImperioEspañol[201],4.1,1"
"57083,J'aimelesbananes,4.1,1"
"57084,AndroidUser435,4.1,1"
"57085,Laos,4.1,1"
"57086,Iraq,4.1,1"
"57087,[IL]gummybear,4.1,1"
"57088,huntoza,4.1,1"
"57089,MÜSLÜMANtürk,4.1,1"
"57090,Player56,4.1,1"
"57091,iOSUser727,4.1,1"
"57092,ItzDaSalmon,4.1,1"
"57093,ReichCat,4.1,1"
"57094,scp,4.1,1"
"57095,MichaelAfton,4.1,1"
"57096,[FR]Ouibaguette,4.1,1"
"57097,Guestplayer=cool,4.1,1"
"57098,Player503,4.1,1"
"57099,Player983,4.1,1"
"57100,[EGYPT]KosOmmak,4.1,1"
"57101,Player724,4.1,1"
"57102,Opp,4.1,1"
"57103,imperioInca,4.1,1"
"57104,Player277,4.1,1"
"57105,KarasekEmpire,4.1,1"
"57106,AndroidUser108,4.1,1"
"57107,ImperialGermany,4.1,1"
"57108,Skibidergio,4.1,1"
"57109,Player97,4.1,1"
"57110,İranpahlavi,4.1,1"
"57111,Gus1,4.1,1"
"57112,DaGoat,4.1,1"
"57113,TheGypsianConqueèr,4.1,1"
"57114,AndroidUser797,4.1,1"
"57115,Radyocu,4.1,1"
"57116,player420,4.1,1"
"57117,arq,4.1,1"
"57118,Player750,4.1,1"
"57119,[BR]Pará,4.1,1"
"57120,fuknijjers,4.1,1"
"57121,Sputnik,4.1,1"
"57122,Communism,4.1,1"
"57123,Bosspt,4.1,1"
"57124,Player728,4.1,1"
"57125,CaptainUnderpants,4.1,1"
"57126,Player543,4.1,1"
"57127,Player56,4.1,1"
"57128,Hadofi,4.1,1"
"57129,bunnyman,4.1,1"
"57130,Trumpistan,4.1,1"
"57131,HemansNation,4.1,1"
"57132,-_-,4.1,1"
"57133,Player97,4.1,1"
"57134,Brasileñoinsano,4.1,1"
"57135,Szachista752,4.1,1"
"57136,Player252,4.1,1"
"57137,Radyocu,4.1,1"
"57138,Player383,4.1,1"
"57139,Player463,4.1,1"
"57140,Jjh7,4.1,1"
"57141,alex,4.1,1"
"57142,Player629,4.1,1"
"57143,Player521,4.1,1"
"57144,airo,4.1,1"
"57145,Skibidergio,4.1,1"
"57146,riptitanic,4.1,1"
"57147,AndroidUser168,4.1,1"
"57148,Germany,4.1,1"
"57149,Player290,4.1,1"
"57150,Player362,4.1,1"
"57151,monke,4.1,1"
"57152,TheBuck,4.1,1"
"57153,-_-,4.1,1"
"57154,iOSUser138,4.1,1"
"57155,itapy,4.1,1"
"57156,Player893,4.1,1"
"57157,Player629,4.1,1"
"57158,River.,4.1,1"
"57159,Bububär,4.1,1"
"57160,BetterThanAtLeastOne,4.1,1"
"57161,PrussianEmpire,4.1,1"
"57162,Player273,4.1,1"
"57163,MyFollowers,4.1,1"
"57164,WilliamWalker,4.1,1"
"57165,DeadCatDance,4.1,1"
"57166,MÜSLÜMANtürk,4.1,1"
"57167,Украинец,4.1,1"
"57168,Prime,4.1,1"
"57169,Player273,4.1,1"
"57170,godfather,4.1,1"
"57171,[Union]Walterstanky,4.1,1"
"57172,O_[FR]_O,4.1,1"
"57173,Madoson,4.1,1"
"57174,iOSUser774,4.1,1"
"57175,Player383,4.1,1"
"57176,DipenDotsFederation,4.1,1"
"57177,ItsRamadanBroChill,4.1,1"
"57178,[CORGI]eggplant,4.1,1"
"57179,ThirdReich,4.1,1"
"57180,Teserakt,4.1,1"
"57181,chinaempire,4.1,1"
"57182,Despacito,4.1,1"
"57183,[FR]Biscuit,4.1,1"
"57184,Player812,4.1,1"
"57185,Drakesleakedvideo,4.1,1"
"57186,негретёныш,4.1,1"
"57187,Italy,4.1,1"
"57188,Pumpkin,4.1,1"
"57189,Frenchempire,4.1,1"
"57190,River.,4.1,1"
"57191,Player33,4.1,1"
"57192,Player473,4.1,1"
"57193,Romanempire,4.1,1"
"57194,Player26,4.1,1"
"57195,BallıMahmudiye,4.1,1"
"57196,AllyKingdom,4.1,1"
"57197,[APUSH]jfk,4.1,1"
"57198,[KVD]Ilja147,4.1,1"
"57199,imnew-nottrolling,4.1,1"
"57200,Triblade,4.1,1"
"57201,[FR]Ouibaguette,4.1,1"
"57202,Themeishim,4.1,1"
"57203,[KVD]Ilja147,4.1,1"
"57204,Prussia,4.1,1"
"57205,AllyKingdom,4.1,1"
"57206,Player362,4.1,1"
"57207,ENT,4.1,1"
"57208,MÜSLÜMAN571,4.1,1"
"57209,Player217,4.1,1"
"57210,Pizzabunnyland,4.1,1"
"57211,ohio,4.1,1"
"57212,Player362,4.1,1"
"57213,Udeu,4.1,1"
"57214,DeutschesReich,4.1,1"
"57215,AndroidUser603,4.1,1"
"57216,Yesdaddy,4.1,1"
"57217,Territorial.io666,4.1,1"
"57218,UNI,4.1,1"
"57219,MÜSLÜMAN571,4.1,1"
"57220,ottomanempire,4.1,1"
"57221,España,4.1,1"
"57222,Banana,4.1,1"
"57223,DrFrogg,4.1,1"
"57224,Coolekuh,4.1,1"
"57225,Player362,4.1,1"
"57226,Territorial.io666,4.1,1"
"57227,AndroidUser485,4.1,1"
"57228,[Craft]TheCrafter,4.1,1"
"57229,[Daddy]N1gger,4.1,1"
"57230,BrothersofZion,4.1,1"
"57231,leandro,4.1,1"
"57232,Player475,4.1,1"
"57233,[Craft]TheCrafter,4.1,1"
"57234,Player988,4.1,1"
"57235,ёбтвоюмать,4.1,1"
"57236,monke,4.1,1"
"57237,[Daddy]SWEDEN,4.1,1"
"57238,[GAS]meow,4.1,1"
"57239,[Craft]TheCrafter,4.1,1"
"57240,King,4.1,1"
"57241,NewZealand,4.1,1"
"57242,AndroidUser279,4.1,1"
"57243,[KVD]Ilja147,4.1,1"
"57244,Player473,4.1,1"
"57245,MÜSLÜMAN571,4.1,1"
"57246,perrowasap,4.1,1"
"57247,mecidiyeköyev,4.1,1"
"57248,Player587,4.1,1"
"57249,FrenchEmpire,4.1,1"
"57250,Ottomanempire,4.1,1"
"57251,Prussia,4.1,1"
"57252,D1CKCheese!,4.1,1"
"57253,Imperiomexicano,4.1,1"
"57254,Don'tfwithme,4.1,1"
"57255,Ottomanempire,4.1,1"
"57256,America,4.1,1"
"57257,metalgarbagecan,4.1,1"
"57258,Dujffvjjh,4.1,3"
"57259,FrenchEmpire,4.1,1"
"57260,rodempire,4.1,1"
"57261,Angel,4.1,3"
"57262,Vousetesdesmerdes,4.1,1"
"57263,Yuki,4.1,1"
"57264,[DREW]Sparta,4.1,1"
"57265,Unicorn,4.1,1"
"57266,Player70,4.1,1"
"57267,GodsCountryThisIsWar,4.1,1"
"57268,Arabic,4.1,1"
"57269,Player95,4.1,1"
"57270,Player383,4.1,1"
"57271,Germany,4.1,1"
"57272,AndroidUser78,4.1,1"
"57273,iOSUser720,4.1,1"
"57274,kürdhakkıkürdistan,4.1,1"
"57275,Player899,4.1,1"
"57276,Kreigimpirium,4.1,1"
"57277,[DREW]TheEmpire,4.1,1"
"57278,Katraps,4.1,1"
"57279,WFEmpire,4.1,1"
"57280,Prussia,4.1,1"
"57281,Germanempire,4.1,1"
"57282,Sebastian,4.1,1"
"57283,sebas,4.1,1"
"57284,nosafullasendapls,4.1,1"
"57285,KingdomofMu,4.1,1"
"57286,AndroidUser986,4.1,1"
"57287,Equatorial,4.1,1"
"57288,eartqake,4.1,1"
"57289,Asala,4.1,1"
"57290,BritishEmpire,4.1,1"
"57291,kingsworld,4.1,1"
"57292,Player393,4.1,1"
"57293,Rome,4.1,1"
"57294,DJmustaf,4.1,1"
"57295,[IS]Kobold,4.1,1"
"57296,poopy,4.1,1"
"57297,Prussia,4.1,1"
"57298,Brasil,4.1,1"
"57299,Panda,4.1,1"
"57300,+Imperioromano+,4.1,1"
"57301,eartqake,4.1,1"
"57302,AndroidUser178,4.1,1"
"57303,banana,4.1,1"
"57304,AndroidUser851,4.1,1"
"57305,Player447,4.1,1"
"57306,Mexico,4.1,1"
"57307,[LZ]TOLIK99999,4.1,1"
"57308,Gunther'sImperium,4.1,1"
"57309,AndroidUser2,4.1,1"
"57310,Player758,4.1,1"
"57311,AndroidUser298,4.1,1"
"57312,[furry]shavako,4.1,1"
"57313,FrenchEmpire,4.1,1"
"57314,Player630[CORGI],4.1,1"
"57315,AndroidUser441,4.1,1"
"57316,Equatorial,4.1,1"
"57317,Ichkeriaimperia,4.1,1"
"57318,Utah,4.1,1"
"57319,Czechoslovkia,4.1,1"
"57320,KÜRT,4.1,1"
"57321,Player630[CORGI],4.1,1"
"57322,[furry]shavako,4.1,1"
"57323,OldRoblox,4.1,1"
"57324,Equatorial,4.1,1"
"57325,Fullsend,tryme,4.1,1"
"57326,stinky,4.1,1"
"57327,[LT]КрокусСитиХол,4.1,1"
"57328,Ichkeriaimperia,4.1,1"
"57329,MrMustard,4.1,1"
"57330,Cats,4.1,1"
"57331,atropadoscalvo,4.1,1"
"57332,vanokosm,4.1,1"
"57333,[OG]Desolair,4.1,1"
"57334,Player194,4.1,1"
"57335,Scrios,4.1,1"
"57336,AndroidUser835,4.1,1"
"57337,fromjvcandproud,4.1,1"
"57338,gotigers,4.1,1"
"57339,ImperiumofMan,4.1,1"
"57340,Scrios,4.1,1"
"57341,atropadoscalvo,4.1,1"
"57342,Player857,4.1,1"
"57343,Fullsendurgay,4.1,1"
"57344,HelveticRepublic,4.1,1"
"57345,OldRoblox,4.1,1"
"57346,Chromosomeeater,4.1,1"
"57347,NewYorkerEmpire,4.1,1"
"57348,SovietUnion,4.1,1"
"57349,Skibidergio,4.1,1"
"57350,AndroidUser917,4.1,1"
"57351,[APUSH]jfk,4.1,1"
"57352,Player853,4.1,1"
"57353,Player528,4.1,1"
"57354,AndroidUser441,4.1,1"
"57355,Artem,4.1,1"
"57356,melikeythis,4.1,1"
"57357,iamgay,4.1,1"
"57358,britain,4.1,1"
"57359,Player729,4.1,1"
"57360,hello,4.1,1"
"57361,puch,4.1,1"
"57362,Player372,4.1,1"
"57363,nullity,4.1,1"
"57364,AndroidUser737,4.1,1"
"57365,USAamerika,4.1,1"
"57366,Troublesome,4.1,1"
"57367,Tersdensokarım,4.1,1"
"57368,UnitedStates,4.1,1"
"57369,MasterMann,4.1,1"
"57370,SOL,4.1,1"
"57371,[LT]КрокусСитиХол,4.1,1"
"57372,AndroidUser245,4.1,1"
"57373,Player351,4.1,1"
"57374,atropadoscalvo,4.1,1"
"57375,AndroidUser451,4.1,1"
"57376,MyLand,4.1,1"
"57377,SOL,4.1,1"
"57378,Shat042,4.1,1"
"57379,Player351,4.1,1"
"57380,Tersdensokarım,4.1,1"
"57381,KingdomofRomania,4.1,1"
"57382,TheBlackQueen,4.1,1"
"57383,DeutschesReich!!!,4.1,1"
"57384,bob,4.1,1"
"57385,[OG]Player134,4.1,1"
"57386,Skaild,4.1,1"
"57387,AndroidUser792,4.1,1"
"57388,TheBlackQueen,4.1,1"
"57389,RepublicofMindanao,4.1,1"
"57390,OneUnited,4.1,1"
"57391,TheBlackQueen,4.1,1"
"57392,[LT]КрокусСитиХол,4.1,1"
"57393,Player383,4.1,1"
"57394,Minnesotanempire,4.1,1"
"57395,waddle,4.1,1"
"57396,Player216,4.1,1"
"57397,UnitedKingdom,4.1,1"
"57398,Whisper,4.1,1"
"57399,Player444,4.1,1"
"57400,[LT]КрокусСитиХол,4.1,1"
"57401,iOSUser135,4.1,1"
"57402,catholicKorean,4.1,1"
"57403,tito,4.1,1"
"57404,GermanEmpire,4.1,1"
"57405,TheBlackQueen,4.1,1"
"57406,[CORGI]john,4.1,1"
"57407,thanos,4.1,1"
"57408,AndroidUser345,4.1,1"
"57409,Opp,4.1,1"
"57410,TyseiIsAChink,4.1,1"
"57411,albania,4.1,1"
"57412,Player77,4.1,1"
"57413,Okean,4.1,1"
"57414,Player554,4.1,1"
"57415,AndroidUser298,4.1,1"
"57416,[Ainz]AinzOolGown,4.1,1"
"57417,NewZealand,4.1,1"
"57418,[corgi]edyx4,4.1,1"
"57419,Azakchai,4.1,1"
"57420,mecidiyeköyev,4.1,1"
"57421,GnammyH,4.1,1"
"57422,Eduardo_ES,4.1,1"
"57423,KingdomOfLiones,4.1,1"
"57424,Yemen,4.1,1"
"57425,Opp,4.1,1"
"57426,TheSovietUnion,4.1,1"
"57427,Tyrant'sLegion,4.1,1"
"57428,Pakistan,4.1,4"
"57429,Player797,4.1,1"
"57430,Player233,4.1,1"
"57431,Yemen,4.1,1"
"57432,TheSovietUnion,4.1,1"
"57433,TheEmpire,4.1,1"
"57434,Brazil,4.1,1"
"57435,Player768,4.1,1"
"57436,Kingdomofhungary,4.1,1"
"57437,TheBlackQueen,4.1,1"
"57438,Player794,4.1,1"
"57439,iOSUser348,4.1,1"
"57440,Player17,4.1,1"
"57441,stinky,4.1,1"
"57442,m788900,4.1,1"
"57443,sdff[1112],4.1,1"
"57444,[Corgi]Scotland,4.1,1"
"57445,unionofsovietppl,4.1,1"
"57446,pitoonichan[1112],4.1,1"
"57447,macedonia,4.1,1"
"57448,AndroidUser617,4.1,1"
"57449,Whisper,4.1,1"
"57450,Keggs,4.1,1"
"57451,IWW,4.1,1"
"57452,Sydney,4.1,1"
"57453,iOSUser338,4.1,1"
"57454,[Corgi]Scotland,4.1,1"
"57455,N1GGERLivesMatter!,4.1,1"
"57456,Player857,4.1,1"
"57457,TheBlackQueen,4.1,1"
"57458,Hunter,4.1,1"
"57459,philppinesEmpIre,4.1,1"
"57460,aurora,4.1,1"
"57461,Player697,4.1,1"
"57462,SakuraBlade,4.1,1"
"57463,Iraq,4.1,1"
"57464,Troll,4.1,1"
"57465,Tyty,4.1,1"
"57466,Airslayer37,4.1,1"
"57467,TheSovietUnion,4.1,1"
"57468,Sega32x,4.1,1"
"57469,Messiistheg.o.a.t,4.1,1"
"57470,AndroidUser617,4.1,1"
"57471,FaZe,4.1,1"
"57472,Kikufuku,4.1,1"
"57473,(:[SPADES]:),4.1,1"
"57474,Player823,4.1,1"
"57475,SCP-682,4.1,1"
"57476,N1GGERLivesMatter!,4.1,1"
"57477,MarcusAuerlius,4.1,1"
"57478,TheBlackQueen,4.1,1"
"57479,FemboyRepublic,4.1,1"
"57480,Whisper,4.1,1"
"57481,Readabout[islam],4.1,1"
"57482,[ELE]BadHorse,4.1,1"
"57483,TheSovietUnion,4.1,1"
"57484,Player712,4.1,1"
"57485,RepublicofMindanao,4.1,1"
"57486,[FR]FrenchPanzer,4.1,1"
"57487,Germany,4.1,1"
"57488,ohiostatefootball,4.1,1"
"57489,Zeus,4.1,1"
"57490,Player194,4.1,1"
"57491,[Drew]merica,4.1,1"
"57492,Whisper,4.1,1"
"57493,Heil,4.1,1"
"57494,105030,4.1,1"
"57495,ктоРусский,4.1,1"
"57496,hey,4.1,1"
"57497,SuperXandão,4.1,1"
"57498,Player657,4.1,1"
"57499,Player391,4.1,1"
"57500,[CORGI]I'mfriendly,4.1,1"
"57501,TheRhineland,4.1,1"
"57502,America,4.1,1"
"57503,Player537,4.1,1"
"57504,GermanEmpire,4.1,1"
"57505,imperioitaliano,4.1,1"
"57506,Player19,4.1,1"
"57507,Player19,4.1,1"
"57508,Player498,4.1,1"
"57509,iOSUser863,4.1,1"
"57510,PatrioticUnion,4.1,1"
"57511,denmark,4.1,1"
"57512,TheBritish,4.1,1"
"57513,CAC,4.1,1"
"57514,Player721,4.1,7"
"57515,Player208,4.1,1"
"57516,lebronjamesthe3rd,4.1,1"
"57517,TheBlackQueen,4.1,1"
"57518,Player714,4.1,1"
"57519,Player857,4.1,1"
"57520,OttomanEmpire,4.1,1"
"57521,geometryempire,4.1,1"
"57522,stinky,4.1,1"
"57523,Troll,4.1,1"
"57524,ulisedfatboy,4.1,1"
"57525,KelbgojeKingdom,4.1,1"
"57526,ReturnofNapoleon,4.1,1"
"57527,Player296,4.1,1"
"57528,Player712,4.1,1"
"57529,gyat,4.1,1"
"57530,Republicofmolossia,4.1,7"
"57531,Minnesotanempire,4.1,1"
"57532,ThailandKingdom,4.1,1"
"57533,TheSovietUnion,4.1,1"
"57534,[corgi]ltq,4.1,1"
"57535,Ссср,4.1,1"
"57536,Player712,4.1,1"
"57537,BiggestBlackcoss,4.1,1"
"57538,SuperXandão,4.1,1"
"57539,KelbgojeKingdom,4.1,1"
"57540,Gangster,4.1,1"
"57541,KelbgojeKingdom,4.1,1"
"57542,amamongus,4.1,1"
"57543,LamiaDynasty,4.1,1"
"57544,AndroidUser932,4.1,1"
"57545,Pakistan,4.1,1"
"57546,Croatianking,4.1,1"
"57547,iOSUser471,4.1,1"
"57548,iOSTeamJesus,4.1,1"
"57549,mrbreast,4.1,1"
"57550,YajujMajuj,4.1,1"
"57551,Regnoditalia,4.1,1"
"57552,amamongus,4.1,1"
"57553,РоссияМиасс,4.1,1"
"57554,Texas,4.1,1"
"57555,Player595,4.1,1"
"57556,[BR]carioca,4.1,1"
"57557,Player900,4.1,1"
"57558,gyat,4.1,1"
"57559,Antares,4.1,1"
"57560,AndroidUser360,4.1,1"
"57561,С.С.С.Р.,4.1,1"
"57562,USA,4.1,1"
"57563,ReyImperial,4.1,1"
"57564,AnvarkianUnion,4.1,1"
"57565,ColonyOfColombia,4.1,1"
"57566,MajapahitEmpire,4.1,1"
"57567,usa,4.1,1"
"57568,Naval?,4.1,1"
"57569,iOSUser16,4.1,1"
"57570,Player153,4.1,1"
"57571,imperioInca,4.1,1"
"57572,Player220,4.1,1"
"57573,hi1tl4r,4.1,1"
"57574,Türkiye,4.1,1"
"57575,AndroidUser585,4.1,1"
"57576,theAmericanempire,4.1,1"
"57577,Pink,4.1,1"
"57578,Nikolya,4.1,1"
"57579,User573,4.1,1"
"57580,Player126,4.1,1"
"57581,Croatianking,4.1,1"
"57582,manic,4.1,1"
"57583,AndroidUser203,4.1,1"
"57584,AndroidUser197,4.1,1"
"57585,iOSTeamJesus,4.1,1"
"57586,Бульбаград,4.1,1"
"57587,imperioruso,4.1,1"
"57588,|.|,4.1,1"
"57589,phong,4.1,1"
"57590,Nikolya,4.1,1"
"57591,IamANoob,4.1,1"
"57592,Alfred_Nobrega,4.1,1"
"57593,Germany,4.1,1"
"57594,imperioInca,4.1,1"
"57595,USA,4.1,1"
"57596,Player339,4.1,1"
